Date,Open,High,Low,Close,Volume,Market Cap
May-21-2020,9519.329841,9558.120911,8859.743096,9073.693079,33726116883,1.70759E+11
May-22-2020,9059.871784,9244.4595,8973.510051,9160.70542,33446538581,1.67805E+11
May-23-2020,9167.548507,9294.044722,9114.398031,9180.527997,26003317556,1.69162E+11
May-24-2020,9178.757642,9278.961893,8791.793685,8791.793685,25780142755,1.67779E+11
May-25-2020,8765.90039,8944.683018,8708.154358,8897.213209,32589017641,1.62281E+11
May-26-2020,8894.327429,8985.206386,8745.730775,8850.3542,29122854004,1.62996E+11
May-27-2020,8855.989829,9189.868583,8846.784743,9165.144674,29023731427,1.65952E+11
May-28-2020,9177.54917,9566.465329,9123.65167,9536.159369,31339127072,1.71066E+11
May-29-2020,9540.936504,9558.557224,9374.994596,9418.13384,34433975805,1.7382E+11
May-30-2020,9415.670495,9708.464046,9351.301217,9693.552427,30240847831,1.74986E+11
May-31-2020,9694.273435,9694.273435,9420.259757,9449.860914,30164673989,1.75722E+11
Jun-01-2020,9454.105517,10232.61774,9433.579202,10177.77035,27483501151,1.76142E+11
Jun-02-2020,10167.40272,10174.00038,9396.444267,9538.727853,40117755690,1.81818E+11
Jun-03-2020,9542.709507,9652.629014,9454.878678,9652.629014,30774114397,1.75716E+11
Jun-04-2020,9654.855411,9854.888472,9506.048535,9803.990306,24537394171,1.78372E+11
Jun-05-2020,9793.271322,9836.166994,9641.720671,9641.917175,25839305932,1.79229E+11
Jun-06-2020,9636.570305,9723.004459,9568.15488,9662.323105,21994182984,1.77309E+11
Jun-07-2020,9661.568388,9769.288375,9456.736415,9742.573822,19781866056,1.77068E+11
Jun-08-2020,9747.856807,9778.403103,9667.039257,9773.301577,24804583215,1.78826E+11
Jun-09-2020,9774.133918,9841.159197,9657.177238,9769.869088,22201874671,1.78608E+11
Jun-10-2020,9771.820949,9966.962941,9716.219497,9864.561413,21335294208,1.7996E+11
Jun-11-2020,9864.195678,9924.656934,9257.352855,9314.37816,28078869433,1.77655E+11
Jun-12-2020,9304.399497,9538.688428,9263.997892,9460.375485,28635953788,1.73363E+11
Jun-13-2020,9464.718261,9472.851521,9378.910664,9463.820529,18853236922,1.73562E+11
Jun-14-2020,9470.194859,9470.194859,9295.788822,9352.845602,15802769087,1.73241E+11
Jun-15-2020,9352.512538,9485.445505,8960.66705,9421.65218,24311638546,1.70263E+11
Jun-16-2020,9422.305416,9566.212937,9381.984434,9520.484681,24399990285,1.74693E+11
Jun-17-2020,9522.880924,9540.093921,9309.953064,9463.405493,18609541664,1.73979E+11
Jun-18-2020,9461.519582,9461.908823,9302.884494,9401.552893,18874354829,1.7323E+11
Jun-19-2020,9393.868925,9412.352789,9263.216635,9305.901805,19527343337,1.71951E+11
Jun-20-2020,9316.226996,9373.053282,9252.759373,9348.977142,17932871013,1.71292E+11
Jun-21-2020,9351.832,9449.308884,9289.8938,9289.8938,15448764610,1.72135E+11
Jun-22-2020,9295.515457,9697.17513,9290.806476,9685.845287,16669106172,1.74538E+11
Jun-23-2020,9683.933632,9712.302931,9586.803715,9614.943606,19667576807,1.77451E+11
Jun-24-2020,9619.310236,9664.023908,9242.954368,9289.303605,18027557224,1.74052E+11
Jun-25-2020,9302.941246,9324.516686,9066.601837,9254.748296,21449477390,1.70176E+11
Jun-26-2020,9253.790442,9290.336556,9075.259418,9165.503578,18745051956,1.69288E+11
Jun-27-2020,9162.617899,9191.410748,8942.42619,9014.224272,16646055897,1.6795E+11
Jun-28-2020,9014.405433,9178.957416,8961.236007,9118.117533,16823321855,1.66863E+11
Jun-29-2020,9126.119999,9219.392814,9042.933317,9180.159026,14838631119,1.67935E+11
Jun-30-2020,9179.411116,9190.720681,9076.059608,9145.560607,15421116289,1.68532E+11
Jul-01-2020,9136.040257,9283.111145,9102.358834,9225.668161,15043273940,1.69228E+11
Jul-02-2020,9228.082821,9253.257937,8991.466116,9084.054479,16368750495,1.68814E+11
Jul-03-2020,9081.573979,9117.536881,9059.787936,9065.577985,16093715203,1.67474E+11
Jul-04-2020,9069.815386,9178.1391,9053.808489,9127.518467,12619370983,1.6743E+11
Jul-05-2020,9131.495458,9137.447369,8957.5603,9072.772592,12978699503,1.66899E+11
Jul-06-2020,9077.942345,9342.540316,9053.655688,9342.540316,16794093512,1.69605E+11
Jul-07-2020,9339.715306,9363.358154,9220.037597,9252.35518,17246307334,1.70776E+11
Jul-08-2020,9257.371172,9453.376947,9241.34023,9420.350155,16333234232,1.72117E+11
Jul-09-2020,9428.606014,9429.390147,9201.801168,9240.366176,17978271912,1.71942E+11
Jul-10-2020,9239.746148,9288.71267,9141.271506,9278.447734,16354705418,1.69589E+11
Jul-11-2020,9276.580057,9283.619996,9195.588709,9231.3201,13061147820,1.70216E+11
Jul-12-2020,9230.979937,9313.256344,9187.861567,9286.726085,11952544232,1.70438E+11
Jul-13-2020,9297.137398,9320.456358,9217.609515,9247.107825,14936740774,1.71003E+11
Jul-14-2020,9242.639687,9273.110343,9155.100178,9254.204474,16272167656,1.70007E+11
Jul-15-2020,9253.721451,9269.704971,9182.048444,9206.764838,14662526150,1.7008E+11
Jul-16-2020,9200.648755,9220.828575,9058.920622,9137.239203,16582669315,1.68514E+11
Jul-17-2020,9135.106244,9176.80158,9094.505948,9155.773355,15270491656,1.68469E+11
Jul-18-2020,9156.427377,9196.230068,9129.375055,9170.802681,12785910296,1.68882E+11
Jul-19-2020,9169.952206,9213.285054,9119.533813,9207.816996,11947063843,1.68779E+11
Jul-20-2020,9207.29326,9212.380926,9151.486581,9164.069789,13940188804,1.69212E+11
Jul-21-2020,9162.179688,9419.40045,9160.240988,9385.174346,18926176905,1.71487E+11
Jul-22-2020,9384.63728,9524.321572,9306.723329,9518.901022,19256793736,1.72605E+11
Jul-23-2020,9523.658037,9627.169019,9474.580562,9592.963304,23101832608,1.75708E+11
Jul-24-2020,9600.61154,9629.070858,9477.722155,9545.046629,22466772027,1.761E+11
Jul-25-2020,9547.494177,9716.605724,9534.582156,9686.120716,21037125904,1.77236E+11
Jul-26-2020,9697.515159,10073.2253,9652.913998,9917.359474,28010517869,1.81129E+11
Jul-27-2020,9921.922095,11339.80296,9920.003523,10996.5366,42213334217,1.91974E+11
Jul-28-2020,11016.82397,11204.30926,10644.9739,10895.73396,63042796645,2.02237E+11
Jul-29-2020,10905.32826,11282.25087,10839.39092,11073.29788,39989495153,2.04224E+11
Jul-30-2020,11084.61689,11157.27194,10894.50579,11109.23106,36055471756,2.03287E+11
Jul-31-2020,11100.38336,11425.72023,10978.05278,11334.58547,32449292483,2.06321E+11
Aug-01-2020,11336.03219,11848.39451,11243.91329,11800.38987,41384071142,2.13903E+11
Aug-02-2020,11797.81633,12078.65812,10983.14938,11073.60766,52188598141,2.09079E+11
Aug-03-2020,11070.05969,11465.33959,10998.67973,11246.25548,35112734941,2.0758E+11
Aug-04-2020,11228.30377,11391.63352,11075.23021,11194.55461,33863638682,2.07439E+11
Aug-05-2020,11196.17762,11769.26961,11133.72852,11732.92795,31972193672,2.11293E+11
Aug-06-2020,11738.74293,11895.07183,11574.34382,11780.28537,37150220757,2.16738E+11
Aug-07-2020,11777.53837,11885.86315,11392.40966,11583.15927,34481886917,2.16166E+11
Aug-08-2020,11592.01689,11802.1359,11541.2703,11728.58523,31999650196,2.15439E+11
Aug-09-2020,11758.32334,11784.90545,11539.76259,11648.08317,27135096720,2.15278E+11
Aug-10-2020,11666.67308,12031.87065,11666.67308,11867.86649,36150631838,2.19302E+11
Aug-11-2020,11885.4514,11927.49191,11185.18212,11395.40582,37908458366,2.14724E+11
Aug-12-2020,11397.03945,11607.74082,11238.64735,11576.81427,42464680751,2.11561E+11
Aug-13-2020,11567.06672,11773.08846,11301.37014,11763.00914,35020081228,2.1311E+11
Aug-14-2020,11765.96545,11830.53028,11657.28758,11742.87637,37984318895,2.16719E+11
Aug-15-2020,11755.70816,11966.48828,11755.70816,11865.38305,31579519762,2.19092E+11
Aug-16-2020,11857.11334,11912.90806,11706.3526,11892.68092,27103038829,2.18602E+11
Aug-17-2020,11892.9928,12394.34502,11787.6261,12285.93663,29928688831,2.22199E+11
Aug-18-2020,12272.57863,12364.51586,11892.03044,11961.9946,42796629889,2.24501E+11
Aug-19-2020,11969.19437,12007.45379,11638.94295,11732.40557,40374416081,2.17876E+11
Aug-20-2020,11742.5261,11878.7376,11689.23604,11866.59519,33930368814,2.17782E+11
Aug-21-2020,11855.74486,11874.02169,11511.7181,11530.91923,31263106135,2.16936E+11
Aug-22-2020,11534.75309,11687.6584,11403.80202,11681.15793,34813826010,2.13531E+11
Aug-23-2020,11680.51631,11707.26344,11537.63262,11653.40729,25832518309,2.14623E+11
Aug-24-2020,11648.11234,11822.06015,11601.43091,11763.76171,27473249748,2.16678E+11
Aug-25-2020,11756.69784,11761.36045,11166.88423,11361.55482,31693401989,2.12634E+11
Aug-26-2020,11338.90819,11519.64724,11275.78933,11463.56797,36827771242,2.10613E+11
Aug-27-2020,11462.85202,11549.16864,11188.79322,11311.2402,32828842214,2.09654E+11
Aug-28-2020,11320.18426,11504.09768,11290.09589,11496.83022,32588672017,2.11037E+11
Aug-29-2020,11502.40289,11551.26249,11437.27082,11485.10157,24334715747,2.12233E+11
Aug-30-2020,11471.66127,11704.63524,11468.27535,11697.79437,25043705473,2.14429E+11
Aug-31-2020,11715.37986,11764.46311,11578.52232,11655.9987,28817684113,2.1579E+11
Sep-01-2020,11650.161,12044.02119,11551.45166,11921.75492,36030623507,2.19185E+11
Sep-02-2020,11924.49257,11945.58265,11231.6795,11399.14897,40828722690,2.13803E+11
Sep-03-2020,11388.86788,11435.02012,10103.86218,10215.66996,41460895660,2.03872E+11
Sep-04-2020,10158.23688,10602.9688,10108.68494,10473.51945,51279765459,1.91811E+11
Sep-05-2020,10448.69017,10547.91697,9902.977529,10129.78665,47745079005,1.89709E+11
Sep-06-2020,10170.03555,10339.13787,9998.060703,10257.22974,56682146859,1.88481E+11
Sep-07-2020,10248.394,10392.07319,9896.301801,10356.44438,41532337191,1.87749E+11
Sep-08-2020,10373.81967,10397.84253,9893.738058,10112.20637,40939773952,1.87507E+11
Sep-09-2020,10116.66556,10335.32472,9983.509539,10214.15437,37822798641,1.88204E+11
Sep-10-2020,10222.60712,10464.14079,10222.60712,10334.63865,32645377052,1.90999E+11
Sep-11-2020,10336.83248,10386.96006,10215.87187,10374.77815,32078835060,1.9037E+11
Sep-12-2020,10385.22962,10476.9701,10275.98711,10438.37739,27091848643,1.91681E+11
Sep-13-2020,10441.28802,10558.52097,10218.63689,10315.66641,28367164217,1.92128E+11
Sep-14-2020,10327.098,10737.48359,10252.7029,10665.11372,31933742977,1.94196E+11
Sep-15-2020,10671.46223,10926.45873,10637.48773,10782.9998,36621455088,1.99132E+11
Sep-16-2020,10782.04128,11079.28996,10675.81759,10946.92123,38086295936,2.01367E+11
Sep-17-2020,10943.45099,11036.74464,10767.36196,10934.41967,38373393891,2.01351E+11
Sep-18-2020,10939.78468,11018.74396,10821.36723,10916.97092,33299227980,2.01993E+11
Sep-19-2020,10933.95257,11139.96595,10892.86924,11076.85089,29847423554,2.03595E+11
Sep-20-2020,11083.42857,11083.42857,10779.61933,10914.68741,27984393948,2.01894E+11
Sep-21-2020,10920.98771,10982.25948,10349.49248,10427.87773,32049045620,1.97525E+11
Sep-22-2020,10415.09966,10557.44493,10365.73469,10531.35154,31760586511,1.93612E+11
Sep-23-2020,10529.27889,10530.33233,10180.50587,10231.05131,24341912906,1.92974E+11
Sep-24-2020,10233.35355,10763.75373,10219.33396,10731.5324,28632863995,1.9316E+11
Sep-25-2020,10734.53611,10747.70807,10567.23731,10683.39523,27637879181,1.9736E+11
Sep-26-2020,10685.94518,10769.90733,10653.13178,10739.74258,22140813156,1.98169E+11
Sep-27-2020,10729.81996,10794.71235,10620.55817,10766.52245,19197868192,1.98231E+11
Sep-28-2020,10774.25437,10937.0078,10699.63372,10702.47283,22685381480,2.01247E+11
Sep-29-2020,10692.3523,10855.71614,10652.23613,10839.96268,23902695207,1.98551E+11
Sep-30-2020,10840.60047,10843.68933,10668.73516,10766.81409,22225613190,1.98798E+11
Oct-01-2020,10777.14188,10903.28751,10472.41539,10614.30333,23740107473,1.99013E+11
Oct-02-2020,10621.70759,10662.01398,10413.94089,10566.49438,28608315280,1.94792E+11
Oct-03-2020,10570.3669,10593.70297,10501.48614,10541.32189,20391901420,1.95151E+11
Oct-04-2020,10542.05843,10684.271,10524.73128,10665.69855,15472962157,1.96196E+11
Oct-05-2020,10667.05755,10784.67082,10629.99514,10784.67082,18073068401,1.98061E+11
Oct-06-2020,10788.03209,10792.26038,10536.77639,10604.44685,19914334722,1.98031E+11
Oct-07-2020,10602.399,10679.0279,10567.96546,10665.25226,20562068865,1.9653E+11
Oct-08-2020,10670.21554,10931.02328,10554.5503,10898.55184,18775481111,1.98619E+11
Oct-09-2020,10920.19899,11101.81568,10841.66081,11066.19087,23417400426,2.03184E+11
Oct-10-2020,11050.67589,11463.74364,11050.67589,11294.99419,23905936789,2.09734E+11
Oct-11-2020,11294.71293,11429.45134,11279.86258,11376.43511,18400993817,2.10285E+11
Oct-12-2020,11369.01005,11696.4827,11245.10689,11544.13764,21028934723,2.11838E+11
Oct-13-2020,11531.36029,11542.29384,11324.19713,11423.48002,27767799954,2.11938E+11
Oct-14-2020,11422.0242,11544.5787,11292.51189,11426.36748,22671063127,2.11065E+11
Oct-15-2020,11417.10546,11573.55366,11291.76508,11492.6159,23046051336,2.11241E+11
Oct-16-2020,11498.95004,11539.22069,11234.81902,11312.66278,25895236933,2.10346E+11
Oct-17-2020,11316.37441,11386.51967,11278.31155,11368.48474,18609745832,2.09974E+11
Oct-18-2020,11358.12796,11490.01581,11349.94171,11490.01581,15237087835,2.11547E+11
Oct-19-2020,11500.03238,11799.99117,11420.51617,11748.37678,18200393176,2.14382E+11
Oct-20-2020,11751.37387,12004.20824,11696.28936,11910.24211,26904815395,2.19246E+11
Oct-21-2020,11908.74144,13190.0937,11891.81135,12808.79595,38524738668,2.30399E+11
Oct-22-2020,12799.953,13162.64828,12698.49931,12958.53719,44415617058,2.39244E+11
Oct-23-2020,12964.75729,13014.06317,12740.00614,12929.02218,32656688932,2.39379E+11
Oct-24-2020,12929.78161,13139.41763,12869.96461,13117.17473,22616597578,2.4108E+11
Oct-25-2020,13115.29406,13327.97549,12915.83217,13020.81172,23616907117,2.41631E+11
Oct-26-2020,13022.01562,13215.24631,12821.64582,13065.53603,23955461477,2.41914E+11
Oct-27-2020,13057.48933,13775.68165,13057.48933,13651.54051,32537705771,2.47386E+11
Oct-28-2020,13639.74615,13837.30674,12960.02599,13275.48126,40460863642,2.49012E+11
Oct-29-2020,13276.34922,13629.99196,12987.72994,13443.53152,35824326415,2.46797E+11
Oct-30-2020,13456.60931,13661.9601,13151.41623,13568.83725,35824994060,2.48696E+11
Oct-31-2020,13554.96043,13984.74925,13431.71761,13795.52655,32985934325,2.54385E+11
Nov-01-2020,13794.54858,13881.86907,13629.06393,13735.00686,27500088065,2.54931E+11
Nov-02-2020,13760.88884,13826.96149,13269.50531,13576.96848,28341039633,2.51773E+11
Nov-03-2020,13556.44665,14034.32113,13304.12232,13973.24888,31957453140,2.5208E+11
Nov-04-2020,14017.05139,14212.51163,13589.96915,14132.96094,36787608743,2.57381E+11
Nov-05-2020,14140.35454,15710.75621,14100.78024,15558.52541,45894350398,2.72634E+11
Nov-06-2020,15589.384,15922.32559,15204.98793,15547.05255,64505570472,2.88455E+11
Nov-07-2020,15568.61662,15741.75486,14448.63073,14821.98325,43966023320,2.84108E+11
Nov-08-2020,14815.05132,15613.43327,14748.25694,15499.08129,44191246290,2.81458E+11
Nov-09-2020,15478.31316,15798.201,14836.54357,15326.15685,39301152286,2.84841E+11
Nov-10-2020,15313.69455,15429.00597,15104.41498,15280.16349,42038978766,2.83782E+11
Nov-11-2020,15297.95997,15949.5044,15282.01182,15687.48025,34076621282,2.88683E+11
Nov-12-2020,15691.60903,16299.94364,15492.64133,16279.27054,42629399359,2.94819E+11
Nov-13-2020,16297.18731,16463.29377,15984.11589,16316.13726,46113488950,3.01643E+11
Nov-14-2020,16320.0472,16320.0472,15725.30916,16083.58805,36181426857,2.96891E+11
Nov-15-2020,16068.09817,16131.79857,15796.54344,15961.34579,31319340855,2.96297E+11
Nov-16-2020,15948.49268,16842.98402,15884.87538,16725.11073,32816346806,3.03249E+11
Nov-17-2020,16703.98098,17829.76472,16577.52509,17683.75928,45999622881,3.16503E+11
Nov-18-2020,17664.95164,18475.03514,17395.81176,17827.83915,72012568911,3.3142E+11
Nov-19-2020,17769.0811,18139.03618,17395.28235,17806.27692,61088362076,3.3066E+11
Nov-20-2020,17799.98188,18798.61459,17763.98855,18641.28503,51247577104,3.39782E+11
Nov-21-2020,18665.4742,18956.34315,18478.41652,18709.05738,51342425636,3.4681E+11
Nov-22-2020,18673.99047,18740.8989,17648.89881,18413.52697,51842917681,3.4172E+11
Nov-23-2020,18400.41621,18750.75866,18032.68421,18374.45258,56013957456,3.41944E+11
Nov-24-2020,18383.26053,19412.4943,18042.08297,19121.51141,65582487334,3.49607E+11
Nov-25-2020,19151.45251,19461.56864,18547.97903,18770.2021,66020446070,3.53357E+11
Nov-26-2020,18736.04887,18911.14877,16290.95338,17072.81034,76574550474,3.22683E+11
Nov-27-2020,17157.38411,17419.95808,16487.30151,17076.84202,66090936295,3.15076E+11
Nov-28-2020,17133.44114,17846.94377,16877.45153,17707.71579,40948231070,3.2096E+11
Nov-29-2020,17725.68644,18309.85198,17549.51548,18162.12347,39169112135,3.33623E+11
Nov-30-2020,18181.6152,19802.67892,18181.6152,19721.87473,47907519458,3.50768E+11
Dec-01-2020,19692.23392,19877.36832,18338.56035,18855.04374,68651048241,3.57419E+11
Dec-02-2020,18756.50965,19330.50818,18356.07531,19201.27613,64736169957,3.51583E+11
Dec-03-2020,19217.92308,19587.14569,18909.02757,19427.95496,45460478690,3.57548E+11
Dec-04-2020,19430.84842,19510.63995,18643.37027,18737.19266,42711852977,3.54653E+11
Dec-05-2020,18660.48621,19167.43332,18560.02988,19127.65682,43493402327,3.52394E+11
Dec-06-2020,19153.42124,19374.85139,18891.56777,19336.69255,31248872995,3.55303E+11
Dec-07-2020,19363.53182,19403.80315,18940.87191,19190.03778,33514897153,3.56358E+11
Dec-08-2020,19169.81602,19268.37765,18279.48821,18325.0542,36072867924,3.51716E+11
Dec-09-2020,18328.89177,18624.6332,17656.94346,18569.9877,51894238233,3.39169E+11
Dec-10-2020,18541.85465,18541.85465,17939.98172,18261.87845,42051607215,3.39862E+11
Dec-11-2020,18236.77637,18236.77637,17604.05012,18062.11899,51456006610,3.33126E+11
Dec-12-2020,18017.34873,18905.25987,18017.34873,18804.79471,37864610631,3.42883E+11
Dec-13-2020,18795.23977,19393.31475,18719.95839,19169.33845,36129560661,3.54909E+11
Dec-14-2020,19181.39628,19346.86037,19021.82978,19270.74681,35594491141,3.559E+11
Dec-15-2020,19273.91638,19540.78258,19086.03263,19434.07031,37207256823,3.59263E+11
Dec-16-2020,19424.01073,21395.55444,19306.67714,21367.09631,48227478063,3.72499E+11
Dec-17-2020,21349.6567,23656.65347,21265.80118,22823.45909,1.19967E+11,4.19779E+11
Dec-18-2020,22796.24924,23239.69877,22397.09551,23113.99259,1.17019E+11,4.24808E+11
Dec-19-2020,23131.0446,24077.49414,22830.89779,23844.56807,63655496242,4.33409E+11
Dec-20-2020,23859.67211,24249.9572,23101.0989,23516.40283,71034858155,4.38084E+11
Dec-21-2020,23488.41548,24065.5178,22119.29953,22882.15792,85145371413,4.32069E+11
Dec-22-2020,22743.91142,23801.64017,22446.74738,23801.64017,83963380723,4.28963E+11
Dec-23-2020,23816.03788,24011.06862,22789.24469,23261.7852,72103119537,4.37387E+11
Dec-24-2020,23248.20381,23749.0147,22751.92602,23733.03049,74435058819,4.31381E+11
Dec-25-2020,23719.23706,24715.0783,23463.62621,24652.03652,57592757107,4.46376E+11
Dec-26-2020,24700.99134,26698.36729,24519.99043,26446.97357,68174322705,4.69619E+11
Dec-27-2020,26463.42639,28331.09273,26011.66035,26326.48184,1.02568E+11,5.03085E+11
Dec-28-2020,26269.00968,27431.9044,26111.95779,27147.36675,99495188799,5.01663E+11
Dec-29-2020,27070.01978,27392.54055,26077.26994,27392.54055,68162303669,4.96188E+11
Dec-30-2020,27375.34582,28938.01888,27375.34582,28810.02049,73712221377,5.23105E+11
Dec-31-2020,28863.19167,29272.57805,27986.65215,28977.96182,79271345826,5.36315E+11
Jan-01-2021,28938.89689,29560.02755,28718.62179,29300.19094,64558591252,5.4299E+11
Jan-02-2021,29329.69577,33158.61244,29014.29588,32093.26496,70104243266,5.70431E+11
Jan-03-2021,32148.0485,34717.66274,32057.58296,32877.60728,1.2435E+11,6.21795E+11
Jan-04-2021,32949.39946,33553.45055,29066.66544,31973.83215,1.30918E+11,5.91804E+11
Jan-05-2021,32023.29343,34359.99007,30087.20186,33965.16042,1.25426E+11,5.98928E+11
Jan-06-2021,33895.70191,36904.21825,33315.06731,36904.21825,1.20557E+11,6.4692E+11
Jan-07-2021,36814.68197,40164.159,36345.63577,39493.12851,1.41293E+11,7.06529E+11
Jan-08-2021,39437.44034,41849.9064,36711.86222,40703.29054,1.72295E+11,7.395E+11
Jan-09-2021,40577.81004,41291.46597,38819.67009,40129.0005,1.34583E+11,7.49904E+11
Jan-10-2021,40083.81722,41255.9792,35933.66182,38299.0196,1.07609E+11,7.37716E+11
Jan-11-2021,38223.37371,38223.37371,30592.25526,35569.7227,1.82855E+11,6.38127E+11
Jan-12-2021,35549.97125,36524.89202,32957.84676,33949.39683,1.76865E+11,6.4809E+11
Jan-13-2021,34060.12932,37626.12656,32445.498,37359.33216,1.26175E+11,6.45089E+11
Jan-14-2021,37394.12264,40000.01421,36882.02799,39304.68621,1.14932E+11,7.16638E+11
Jan-15-2021,39280.29844,39645.49912,34599.96835,36678.9504,1.17305E+11,6.97437E+11
Jan-16-2021,36833.61358,37910.76421,35624.47869,36178.18021,1.23694E+11,6.85154E+11
Jan-17-2021,36061.52374,36682.76063,34095.16918,35786.41703,92863643157,6.63271E+11
Jan-18-2021,35822.52992,37365.98473,34840.49216,36714.8432,85952054615,6.70424E+11
Jan-19-2021,36632.31818,37701.57868,36163.74098,36177.48749,94696323433,6.85128E+11
Jan-20-2021,36002.59435,36371.0939,33593.67187,35636.11099,98186705206,6.53841E+11
Jan-21-2021,35477.52446,35477.52446,30202.76234,30892.80236,1.04278E+11,6.13606E+11
Jan-22-2021,30838.19901,33800.9618,28997.51282,32836.13558,1.39223E+11,5.92458E+11
Jan-23-2021,32976.47214,33293.43394,31464.56845,32045.83959,92468003470,6.01514E+11
Jan-24-2021,32081.01895,32941.58032,31122.25307,32261.74435,71915450466,5.99252E+11
Jan-25-2021,32224.50869,34818.219,32130.6572,32272.78384,85932342667,6.20636E+11
Jan-26-2021,32305.89887,32773.46565,31013.71446,32577.7687,94141056518,5.94982E+11
Jan-27-2021,32503.85599,32503.85599,29329.89144,30305.34378,90755198572,5.7889E+11
Jan-28-2021,30400.93093,33755.54937,29932.9088,33117.57284,1.02592E+11,5.90627E+11
Jan-29-2021,33332.49175,38320.82553,32011.6803,34241.18685,1.52371E+11,6.51331E+11
Jan-30-2021,34309.76665,34823.46647,33037.98619,34333.10794,1.44056E+11,6.33604E+11
Jan-31-2021,34275.23155,34275.23155,32213.31833,33136.13947,79168365015,6.22243E+11
Feb-01-2021,33082.84377,34599.99767,32402.29413,33513.4412,89774569869,6.2717E+11
Feb-02-2021,33536.47807,35943.3423,33536.47807,35507.12771,86758683274,6.45559E+11
Feb-03-2021,35476.14181,37565.35781,35476.14181,37551.93435,89352747406,6.80092E+11
Feb-04-2021,37659.04057,38734.57556,36321.73443,36938.03487,95050564959,6.98357E+11
Feb-05-2021,36977.78267,38280.06292,36634.28566,37945.96447,1.00183E+11,6.99542E+11
Feb-06-2021,38300.04419,40858.55162,38288.98665,39191.50755,1.06252E+11,7.42154E+11
Feb-07-2021,39260.74066,39654.67037,37389.63496,38888.63824,1.02991E+11,7.20053E+11
Feb-08-2021,38857.11695,46225.49641,38044.11047,46225.49641,1.18889E+11,7.66279E+11
Feb-09-2021,46533.33694,47893.55162,45164.66799,46511.52058,1.83198E+11,8.68141E+11
Feb-10-2021,46504.7999,47281.52642,43864.28056,44866.50228,1.29491E+11,8.52081E+11
Feb-11-2021,44809.54216,48523.09966,44049.82299,47680.42444,1.25776E+11,8.6097E+11
Feb-12-2021,47991.93716,48654.38443,46459.80561,47622.56892,1.37347E+11,8.8566E+11
Feb-13-2021,47299.70322,48089.52149,46402.36769,47056.76956,1.4304E+11,8.79476E+11
Feb-14-2021,47123.82071,49566.06073,47123.82071,48673.32971,1.44739E+11,9.04294E+11
Feb-15-2021,48643.60341,48884.83731,46167.9802,47981.97749,1.21934E+11,8.90979E+11
Feb-16-2021,47927.98726,50344.0175,47187.62454,49261.05077,1.28596E+11,9.09963E+11
Feb-17-2021,49128.60789,52514.9566,49088.69797,52127.62093,1.42715E+11,9.48273E+11
Feb-18-2021,52091.92583,52493.72668,50920.66693,51656.84687,1.20111E+11,9.66868E+11
Feb-19-2021,51564.7174,56229.12061,50856.48518,55795.15505,1.13055E+11,9.89022E+11
Feb-20-2021,55841.11051,57530.02169,54753.83424,56008.78744,1.40454E+11,1.04791E+12
Feb-21-2021,55969.53062,58301.83149,55560.54183,57367.94614,1.39772E+11,1.06217E+12
Feb-22-2021,57411.01182,57411.01182,49410.20163,54153.65519,1.49261E+11,1.01931E+12
Feb-23-2021,54099.98066,54099.98066,45256.17983,48514.38215,2.12152E+11,9.13257E+11
Feb-24-2021,48889.93049,51223.54034,47169.0711,49577.66705,1.74558E+11,9.27168E+11
Feb-25-2021,49668.13321,51791.92133,47264.2166,47372.37799,1.24603E+11,9.31553E+11
Feb-26-2021,46986.59753,48380.67122,44499.99779,46205.25772,1.36769E+11,8.68708E+11
Feb-27-2021,46266.02663,48346.55295,45136.06253,46202.31375,1.19957E+11,8.78311E+11
Feb-28-2021,46132.38706,46540.99196,43164.54281,44986.74483,94856286510,8.34743E+11
Mar-01-2021,45109.07003,49752.65017,45015.58423,49557.93686,1.12766E+11,8.8658E+11
Mar-02-2021,49589.98382,50179.37278,47150.26016,48245.59608,1.11602E+11,9.05796E+11
Mar-03-2021,48466.45634,52513.11529,48144.56479,50593.57978,1.08365E+11,9.39513E+11
Mar-04-2021,50451.11924,51738.86485,47633.15424,48523.77958,1.19186E+11,9.20925E+11
Mar-05-2021,48450.01622,49389.9809,46414.58864,48901.91568,1.17859E+11,8.89474E+11
Mar-06-2021,48819.98456,49081.95351,47155.95754,48884.80043,97560333723,9.01645E+11
Mar-07-2021,48872.69398,51409.22675,48872.69398,51409.22675,86479140579,9.35917E+11
Mar-08-2021,50934.4446,52326.86244,49375.17428,52326.86244,1.01648E+11,9.46662E+11
Mar-09-2021,52265.0162,54839.97917,51976.01916,54759.46169,1.17158E+11,1.00605E+12
Mar-10-2021,54854.79161,57286.43245,53174.3772,55998.73927,1.20454E+11,1.03224E+12
Mar-11-2021,55865.29983,58131.33583,54483.02539,57633.69981,1.38623E+11,1.04941E+12
Mar-12-2021,57716.88167,58031.00081,55195.34972,57278.15502,1.32357E+11,1.05996E+12
Mar-13-2021,57250.13788,61662.20596,56089.27398,61297.99739,1.33875E+11,1.09678E+12
Mar-14-2021,61219.34843,61617.99661,59380.01894,59380.01894,1.2235E+11,1.12796E+12
Mar-15-2021,59150.40303,60550.87471,55338.28094,55723.94916,1.27943E+11,1.07286E+12
Mar-16-2021,55571.19384,56788.88401,53393.03365,56455.99844,1.29824E+11,1.03248E+12
